"","BNB","ADA","ETH","LTC","TRX","BTC","XRP","DOGE"
"2018-01-30 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-31 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-01 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-02 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-03 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-04 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-05 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-06 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-07 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-08 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-09 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-10 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-11 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-12 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-13 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-14 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-15 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-16 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-17 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-18 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-19 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-20 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-21 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-22 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-23 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-24 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-25 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-26 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-27 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-28 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-01 00:00:00",0.26895,0.4136,0.39535,0.37635,0.5279,0.41835,0.43455,0.15955
"2018-03-02 00:00:00",0.35645,0.3609,0.51255,0.41725,0.5789,0.38745,0.8661,0.1241
"2018-03-03 00:00:00",0.375,0.3695,0.5823,0.59515,0.4142,0.3917,0.82175,0.2858
"2018-03-04 00:00:00",0.3429,0.348,0.8472,0.46105,0.32095,0.44175,0.25985,0.06425
"2018-03-05 00:00:00",0.4945,0.3767,0.8039,0.2398,0.09405,0.59635,0.1805,0.0429
"2018-03-06 00:00:00",0.5279,0.62075,0.7097,0.66995,0.5352,0.283,0.0403,0.274
"2018-03-07 00:00:00",0.4698,0.37725,0.3597,0.57035,0.37185,0.3516,0.0309,0.41635
"2018-03-08 00:00:00",0.95895,0.49305,0.49235,0.44,0.7276,0.44145,0.50775,0.4449
"2018-03-09 00:00:00",0.8893,0.49005,0.4567,0.3326,0.83955,0.42995,0.5257,0.5236
"2018-03-10 00:00:00",1.16485,0.48145,0.71525,0.63285,1.5699,0.78185,0.6392,0.77285
"2018-03-11 00:00:00",0.9098,0.4228,0.6796,0.2401,1.00265,0.6488,0.485,0.5261
"2018-03-12 00:00:00",1.12155,0.4307,0.6933,0.0443,0.8488,0.6114,0.8484,0.3911
"2018-03-13 00:00:00",0.71595,0.25915,0.43645,0.38055,0.5045,0.42245,0.71865,0.2848
"2018-03-14 00:00:00",0.74065,0.2086,0.66655,0.3367,0.40805,0.42795,0.12605,0.40815
"2018-03-15 00:00:00",0.1883,0.0911,0.56105,0.29495,0.2162,0.50025,0.1651,0.3971
"2018-03-16 00:00:00",0.076,0.4494,0.8973,0.13405,0.42375,0.4681,0.54875,0.3804
"2018-03-17 00:00:00",0.4115,0.3179,0.33295,0.62875,0.3344,0.1845,0.43575,0.1769
"2018-03-18 00:00:00",0.35015,0.34925,0.11955,0.48315,0.1726,0.13065,0.2249,0.24415
"2018-03-19 00:00:00",0.71155,0.2903,0.3055,0.55625,0.303,0.2943,0.24055,0.5259
"2018-03-20 00:00:00",0.74175,0.346,0.46055,0.4271,1.3263,0.7465,0.283,0.5849
"2018-03-21 00:00:00",0.94315,0.65475,0.58835,0.50885,0.9168,0.6416,0.64615,0.50995
"2018-03-22 00:00:00",0.9707,0.6569,0.5212,0.5183,0.87215,0.58405,0.7962,0.46775
"2018-03-23 00:00:00",0.7021,0.49265,0.3129,0.4421,0.69315,0.6706,0.9618,0.44445
"2018-03-24 00:00:00",0.654,0.4734,0.49015,0.43175,0.4545,0.50635,0.5467,0.4605
"2018-03-25 00:00:00",1.23665,0.35265,0.6253,0.27575,0.42625,0.5336,0.3539,0.5557
"2018-03-26 00:00:00",1.08605,0.83445,0.4576,0.1342,0.42905,0.30805,0.1599,0.717
"2018-03-27 00:00:00",0.6516,0.5616,0.34185,0.21885,0.61995,0.4688,0.4178,0.68375
"2018-03-28 00:00:00",0.6261,0.2274,0.28975,0.1101,0.77035,0.68385,1.1038,0.69725
"2018-03-29 00:00:00",0.62375,0.41265,0.39325,0.1749,0.6132,0.6135,1.02945,0.51745
"2018-03-30 00:00:00",0.8105,0.6412,0.24305,0.65415,0.1967,0.3861,0.86755,0.31465
"2018-03-31 00:00:00",0.8059,0.5424,0.38965,0.85795,0.33625,0.54785,0.18865,0.35725
"2018-04-01 00:00:00",1.06285,0.6194,0.81435,0.6464,0.49445,0.6877,0.7209,0.435
"2018-04-02 00:00:00",0.863,0.53495,0.77885,0.5434,0.5415,0.5331,0.69965,0.55505
"2018-04-03 00:00:00",0.90615,0.31595,0.853,0.1986,0.45445,0.5401,0.64455,0.38145
"2018-04-04 00:00:00",0.7462,0.26585,0.773,0.11515,0.1901,0.68285,0.4317,0.23755
"2018-04-05 00:00:00",0.6519,0.56285,0.56945,0.4385,0.3434,0.40075,0.3125,0.17825
"2018-04-06 00:00:00",0.57165,0.598,0.38185,0.36795,0.44315,0.54495,0.3346,0.20395
"2018-04-07 00:00:00",0.6707,0.14255,0.0714,0.33175,0.43875,0.44285,0.4281,0.65275
"2018-04-08 00:00:00",0.5822,0.4344,0.0836,0.11445,0.25535,0.3272,0.14795,0.50005
"2018-04-09 00:00:00",0.60935,0.63815,0.2239,0.0763,0.4812,0.23085,0.09885,0.25815
"2018-04-10 00:00:00",0.54945,0.4955,0.2857,0.19595,0.56035,0.47785,0.33915,0.31275
"2018-04-11 00:00:00",0.74095,0.44275,0.5255,0.2406,0.5161,0.76965,0.57345,0.56235
"2018-04-12 00:00:00",0.83475,0.5271,0.85425,0.48605,0.4262,0.4016,0.9867,0.61645
"2018-04-13 00:00:00",0.5133,0.3617,1.0071,0.54415,0.42065,0.5856,0.57165,0.5884
"2018-04-14 00:00:00",0.40385,0.1246,0.65795,0.3084,0.3174,0.6387,0.33885,0.0825
"2018-04-15 00:00:00",0.35565,0.55925,0.4725,0.24645,0.28525,0.2719,0.20105,0.17655
"2018-04-16 00:00:00",0.21985,0.298,0.05335,0.2715,0.3915,0.352,0.11525,0.12695
"2018-04-17 00:00:00",0.3745,0.2642,0.2882,0.26625,0.41295,0.52045,0.31645,0.3137
"2018-04-18 00:00:00",0.21815,0.38535,0.5394,0.25925,0.32815,0.43935,0.4238,0.3022
"2018-04-19 00:00:00",0.28695,0.4234,0.4186,0.3266,0.23515,0.3978,0.56665,0.1999
"2018-04-20 00:00:00",0.3978,0.6584,0.4132,0.363,0.3495,0.37895,0.33495,0.2335
"2018-04-21 00:00:00",0.4824,0.5084,0.2277,0.06565,0.4075,0.39895,0.61815,0.47285
"2018-04-22 00:00:00",0.52235,0.46855,0.5778,0.0862,0.27265,0.40075,0.7952,0.3525
"2018-04-23 00:00:00",0.5191,0.49745,0.99875,0.3165,0.1706,0.31655,0.39385,0.2913
"2018-04-24 00:00:00",0.3889,0.40815,0.9121,0.291,0.7281,0.6072,0.46255,0.35705
"2018-04-25 00:00:00",0.50445,0.5165,0.7062,0.3244,0.36225,0.25295,0.66505,0.35295
"2018-04-26 00:00:00",0.3558,0.3036,0.26935,0.45695,0.45595,0.19345,0.60665,0.273
"2018-04-27 00:00:00",0.48685,0.1795,0.3614,0.32125,0.6116,0.4785,0.86635,0.56135
"2018-04-28 00:00:00",0.65445,0.3683,0.3526,0.16785,0.78965,0.48805,0.45365,0.56175
"2018-04-29 00:00:00",0.38425,0.6432,0.3771,0.2092,0.5181,0.4754,0.31435,0.5363
"2018-04-30 00:00:00",0.18475,0.3914,0.21445,0.19645,0.48335,0.17555,0.21585,0.40955
"2018-05-01 00:00:00",0.6575,0.33325,0.1016,0.11815,0.28225,0.29245,0.0896,0.40235
"2018-05-02 00:00:00",0.3437,0.44985,0.30775,0.2627,0.10275,0.32945,0.6596,0.2188
"2018-05-03 00:00:00",0.4839,0.553,0.36035,0.4585,0.34265,0.3256,0.60605,0.3959
"2018-05-04 00:00:00",0.4827,0.3582,0.23955,0.3589,0.2455,0.3111,0.2427,0.3674
"2018-05-05 00:00:00",0.35595,0.3742,0.27665,0.17725,0.4512,0.27275,0.57155,0.52835
"2018-05-06 00:00:00",0.5421,0.2532,0.28045,0.1456,0.44275,0.32845,0.818,0.29305
"2018-05-07 00:00:00",0.6826,0.581,0.21,0.1359,0.33145,0.2378,1.0799,0.3641
"2018-05-08 00:00:00",0.657,0.47865,0.2048,0.1696,0.49175,0.26475,0.5352,0.1799
"2018-05-09 00:00:00",0.41855,0.66765,0.3502,0.43715,1.78525,0.37665,0.53695,0.3014
"2018-05-10 00:00:00",0.3691,0.4736,0.52375,0.5442,0.64715,0.4438,0.6115,0.29765
"2018-05-11 00:00:00",0.37855,0.5005,0.47665,0.5304,0.27105,0.4348,0.60755,0.4124
"2018-05-12 00:00:00",0.4296,0.4678,0.4127,0.46885,0.3947,0.50565,0.5679,0.42865
"2018-05-13 00:00:00",0.35865,0.2425,0.50285,0.6425,0.5106,0.3752,0.30605,0.1762
"2018-05-14 00:00:00",0.14155,0.35285,0.38835,0.36385,0.65725,0.22535,0.424,0.22345
"2018-05-15 00:00:00",0.1253,0.2132,0.41065,0.3496,0.66205,0.13175,0.42785,0.73235
"2018-05-16 00:00:00",0.224,0.24415,0.36155,0.457,0.2505,0.20305,0.2668,0.7263
"2018-05-17 00:00:00",0.43745,0.2888,0.20845,0.38565,0.23905,0.07215,0.12195,0.4589
"2018-05-18 00:00:00",0.6946,0.1312,0.19,0.1768,0.5842,0.22175,0.0802,0.1176
"2018-05-19 00:00:00",0.60035,0.3182,0.3227,0.0442,1.4587,0.15775,0.33235,0.16255
"2018-05-20 00:00:00",0.42855,0.42255,0.47815,0.13725,0.72425,0.2678,0.59335,0.4087
"2018-05-21 00:00:00",0.37315,0.38065,0.3641,0.16265,0.24235,0.2496,0.7516,0.54895
"2018-05-22 00:00:00",0.4529,0.6143,0.32785,0.319,0.05315,0.43765,0.89155,0.6529
"2018-05-23 00:00:00",0.5773,0.60425,0.4658,0.644,0.15005,0.471,0.7718,0.638
"2018-05-24 00:00:00",0.60065,0.2555,0.46635,0.61255,0.17575,0.54445,0.627,0.50495
"2018-05-25 00:00:00",0.4038,0.21395,0.3156,0.45725,0.69445,0.52095,0.6477,0.1888
"2018-05-26 00:00:00",0.3098,0.34775,0.273,0.4101,0.92575,0.5064,0.48785,0.16975
"2018-05-27 00:00:00",0.1131,0.08095,0.28205,0.2475,0.77845,0.58125,0.29905,0.44365
"2018-05-28 00:00:00",0.2997,0.14485,0.272,0.1782,1.06855,0.35845,0.1132,0.42095
"2018-05-29 00:00:00",0.4261,0.1562,0.24515,0.0692,1.7343,0.11065,0.32655,0.5367
"2018-05-30 00:00:00",0.4757,0.05805,0.22195,0.16595,0.69345,0.17435,0.27975,0.5292
"2018-05-31 00:00:00",0.50845,0.1408,0.3872,0.3312,0.4552,0.2024,0.09915,0.2269
"2018-06-01 00:00:00",0.54465,0.32205,0.3852,0.263,0.5107,0.3518,0.43875,0.4063
"2018-06-02 00:00:00",0.26005,0.49955,0.279,0.19635,0.45905,0.3815,0.54735,0.5886
"2018-06-03 00:00:00",0.3614,0.4247,0.42355,0.2365,0.4057,0.3563,0.6818,0.5537
"2018-06-04 00:00:00",0.3895,0.3837,0.4555,0.44725,0.09165,0.4641,0.8775,0.7812
"2018-06-05 00:00:00",0.27515,0.5011,0.5627,0.37355,0.4692,0.5147,0.805,0.57745
"2018-06-06 00:00:00",0.1593,0.20795,0.53245,0.415,0.55025,0.4703,0.6243,0.20635
"2018-06-07 00:00:00",0.32005,0.2681,0.667,0.6472,0.4381,0.9847,0.59145,0.49465
"2018-06-08 00:00:00",0.32755,0.36915,0.4986,0.51925,1.27375,0.76615,0.38735,0.33665
"2018-06-09 00:00:00",0.25385,0.59635,0.5256,0.44185,0.5413,0.5137,0.33635,0.37865
"2018-06-10 00:00:00",0.28285,0.1677,0.3222,0.2732,0.1174,0.2931,0.27245,0.27245
"2018-06-11 00:00:00",0.3522,0.26665,0.3222,0.11155,0.2564,0.2106,0.0697,0.14865
"2018-06-12 00:00:00",0.3703,0.3114,0.10665,0.3747,0.455,0.17795,0.12625,0.14635
"2018-06-13 00:00:00",0.2561,0.3841,0.2497,0.37205,0.58785,0.4895,0.1677,0.36325
"2018-06-14 00:00:00",0.37295,0.2729,0.2206,0.21265,0.58975,0.5278,0.4113,0.98445
"2018-06-15 00:00:00",0.28515,0.37665,0.27545,0.02945,0.44025,0.3532,0.50545,0.7885
"2018-06-16 00:00:00",0.19165,0.28425,0.34555,0.33975,0.7473,0.3126,0.56535,0.46785
"2018-06-17 00:00:00",0.31635,0.2349,0.61455,0.80865,0.91785,0.7841,0.50955,0.33795
"2018-06-18 00:00:00",0.3249,0.19125,0.57105,0.9949,1.3264,0.88365,0.29075,0.4088
"2018-06-19 00:00:00",0.32845,0.58255,0.4689,0.84845,0.76315,0.6562,0.25045,0.1766
"2018-06-20 00:00:00",0.44975,0.28835,0.261,0.4941,0.16345,0.2134,0.26455,0.1511
"2018-06-21 00:00:00",0.5447,0.3913,0.1454,0.2072,0.17525,0.1822,0.40775,0.20275
"2018-06-22 00:00:00",0.52095,0.10535,0.3217,0.2968,0.13695,0.29705,0.29665,0.23245
"2018-06-23 00:00:00",0.4803,0.0122,0.381,0.57925,0.1663,0.52195,0.4421,0.4733
"2018-06-24 00:00:00",0.2728,0.07875,0.3167,0.23745,0.28855,0.4681,0.42475,0.42675
"2018-06-25 00:00:00",0.2796,0.1245,0.2436,0.149,0.39905,0.33365,0.11665,0.46645
"2018-06-26 00:00:00",0.19725,0.28575,0.14075,0.3398,0.4026,0.1679,0.0541,0.43125
"2018-06-27 00:00:00",0.2658,0.28,0.4742,0.26275,0.85855,0.55505,0.0791,0.4367
"2018-06-28 00:00:00",0.17305,0.40495,0.55795,0.25315,1.5266,0.71445,0.0681,0.54875
"2018-06-29 00:00:00",0.24365,0.7289,0.67605,0.51215,0.58105,0.6773,0.107,0.29335
"2018-06-30 00:00:00",0.6632,0.3386,0.4212,0.5339,0.2447,0.35185,0.31165,0.22515
"2018-07-01 00:00:00",0.6312,0.2284,0.18415,0.41315,0.35825,0.2533,0.2293,0.44105
"2018-07-02 00:00:00",0.41915,0.2154,0.3029,0.2199,0.3317,0.26195,0.12635,0.39935
"2018-07-03 00:00:00",0.7322,0.2514,0.07055,0.28695,0.33915,0.33645,0.1886,0.46125
"2018-07-04 00:00:00",0.5703,0.2102,0.09335,0.29775,0.39015,0.4891,0.2388,0.54395
"2018-07-05 00:00:00",0.49035,0.11125,0.3058,0.43925,0.5737,0.7494,0.3798,0.71325
"2018-07-06 00:00:00",0.26375,0.2342,0.2537,0.20365,0.5216,0.30485,0.31545,0.53195
"2018-07-07 00:00:00",0.3855,0.36725,0.43205,0.1844,0.3265,0.3778,0.4728,0.36395
"2018-07-08 00:00:00",0.3743,0.54,0.5719,0.20185,0.35905,0.3011,0.37925,0.35785
"2018-07-09 00:00:00",0.2936,0.7927,0.4538,0.3591,0.40535,0.3477,0.3172,0.08545
"2018-07-10 00:00:00",0.40115,0.31285,0.20965,0.4012,0.33515,0.55015,0.4119,0.153
"2018-07-11 00:00:00",0.31835,0.33575,0.30135,0.0522,0.5306,0.17,0.33695,0.31415
"2018-07-12 00:00:00",0.3803,0.30635,0.23625,0.1847,0.5227,0.26205,0.07665,0.30775
"2018-07-13 00:00:00",0.293,0.3284,0.26225,0.36915,0.3682,0.445,0.0883,0.32535
"2018-07-14 00:00:00",0.3134,0.31925,0.3869,0.40535,0.26265,0.69205,0.35515,0.4789
"2018-07-15 00:00:00",0.2319,0.1878,0.43785,0.33345,0.46475,0.66135,0.3568,0.4599
"2018-07-16 00:00:00",0.0803,0.1538,0.5302,0.55435,0.70755,0.90555,0.12095,0.8298
"2018-07-17 00:00:00",0.16235,0.24835,0.6424,0.73335,0.87455,1.3565,0.44125,1.0522
"2018-07-18 00:00:00",0.2211,0.41835,0.6024,0.59485,0.77265,1.1335,0.4812,1.07855
"2018-07-19 00:00:00",0.09245,0.64945,0.65275,0.378,0.6127,0.7746,0.35205,0.6414
"2018-07-20 00:00:00",0.596,0.3436,0.29325,0.1463,0.1913,0.10435,0.44625,0.29655
"2018-07-21 00:00:00",0.50265,0.68025,0.2417,0.06045,0.407,0.29085,0.57795,0.3615
"2018-07-22 00:00:00",0.54065,0.57285,0.33085,0.35625,0.3054,0.4694,0.52305,0.26125
"2018-07-23 00:00:00",0.5698,0.42475,0.3377,0.4676,0.3393,0.6447,0.4692,0.5085
"2018-07-24 00:00:00",0.30815,0.25155,0.32975,0.3325,0.35845,0.607,0.3567,0.56415
"2018-07-25 00:00:00",0.1114,0.31845,0.43765,0.32685,0.36785,0.38365,0.26025,0.2908
"2018-07-26 00:00:00",0.1774,0.2936,0.3687,0.4133,0.5727,0.58045,0.19025,0.66435
"2018-07-27 00:00:00",0.0993,0.4681,0.67805,0.9494,0.7096,1.5897,0.328,0.82845
"2018-07-28 00:00:00",0.06785,0.61945,0.6307,0.72065,0.79725,1.30065,0.44145,1.0304
"2018-07-29 00:00:00",0.08915,0.53395,0.39205,0.55055,0.4645,0.79,0.79465,0.6969
"2018-07-30 00:00:00",0.45115,0.43415,0.33145,0.35905,0.2441,0.49625,0.7734,0.53965
"2018-07-31 00:00:00",0.41805,0.40655,0.33325,0.3808,0.55505,0.5193,0.7285,0.8294
"2018-08-01 00:00:00",0.51335,0.26905,0.49515,0.22605,0.5624,0.25245,0.55355,0.3402
"2018-08-02 00:00:00",0.39525,0.24935,0.5245,0.38895,0.7357,0.4076,0.58315,0.6379
"2018-08-03 00:00:00",0.3647,0.32065,0.5044,0.4089,0.6876,0.48235,0.36515,0.87935
"2018-08-04 00:00:00",0.3273,0.6861,0.55855,0.51675,0.53845,0.6752,0.35535,0.6426
"2018-08-05 00:00:00",0.41165,0.3687,0.4456,0.38775,0.43785,0.5606,0.1021,0.67425
"2018-08-06 00:00:00",0.4755,0.2614,0.45065,0.4601,0.5293,0.357,0.26545,0.47885
"2018-08-07 00:00:00",0.39925,0.1548,0.32885,0.4323,0.50895,0.53875,0.30795,0.33095
"2018-08-08 00:00:00",0.2858,0.39065,0.3708,0.50305,0.5461,0.35555,0.8405,0.3147
"2018-08-09 00:00:00",0.33035,0.42195,0.30785,0.42455,0.37655,0.2003,0.74595,0.16125
"2018-08-10 00:00:00",0.142,0.4891,0.32415,0.301,0.4041,0.31735,0.5373,0.206
"2018-08-11 00:00:00",0.25745,0.2781,0.42385,0.4541,0.2931,0.385,0.6542,0.20585
"2018-08-12 00:00:00",0.22645,0.29095,0.3551,0.75795,0.3452,0.42355,0.5189,0.296
"2018-08-13 00:00:00",0.2625,0.49805,0.45905,0.5902,0.37225,0.5631,0.5419,0.383
"2018-08-14 00:00:00",0.28005,0.37455,0.5667,0.3329,0.4266,0.5611,0.4278,0.5735
"2018-08-15 00:00:00",0.1439,0.3925,0.64165,0.34895,0.50495,0.41365,1.00145,0.5015
"2018-08-16 00:00:00",0.37015,0.1707,0.6012,0.20855,0.46675,0.8292,0.5343,0.674
"2018-08-17 00:00:00",0.63655,0.3232,0.6958,0.1682,0.897,0.83335,0.5223,0.86975
"2018-08-18 00:00:00",0.54755,0.68555,0.6464,0.15185,0.9702,0.68145,0.56805,0.3605
"2018-08-19 00:00:00",0.5264,0.4554,0.524,0.3348,0.75725,0.84925,0.3767,0.3796
"2018-08-20 00:00:00",0.35275,0.4256,0.1799,0.4522,0.7772,0.405,0.12625,0.31865
"2018-08-21 00:00:00",0.29945,0.505,0.166,0.4139,0.5581,0.2765,0.25145,0.24295
"2018-08-22 00:00:00",0.291,0.33165,0.2672,0.53075,0.41955,0.0553999999999999,0.4145,0.1252
"2018-08-23 00:00:00",0.16015,0.34345,0.26775,0.5567,0.17065,0.2169,0.2206,0.2641
"2018-08-24 00:00:00",0.3273,0.2368,0.26445,0.30165,0.235,0.56155,0.52025,0.25455
"2018-08-25 00:00:00",0.4291,0.2489,0.49745,0.36925,0.2669,0.5743,0.73275,0.2537
"2018-08-26 00:00:00",0.27305,0.14195,0.66465,0.43405,0.4217,0.63675,1.04895,0.25145
"2018-08-27 00:00:00",0.41435,0.222,0.8178,0.3729,0.6266,0.7851,1.0507,0.2889
"2018-08-28 00:00:00",0.29965,0.45575,0.7291,0.5426,0.56105,0.5302,1.5511,0.47905
"2018-08-29 00:00:00",0.3444,0.49195,0.55165,0.62385,0.7883,0.6224,1.35125,0.73945
"2018-08-30 00:00:00",0.27585,0.70485,0.55895,0.5761,0.8074,0.49795,1.03675,0.81065
"2018-08-31 00:00:00",0.5244,0.45545,0.44325,0.62275,0.90285,0.34465,0.94955,0.9115
"2018-09-01 00:00:00",0.52475,0.28585,0.3028,0.57945,0.8172,0.25505,0.44555,1.03365
"2018-09-02 00:00:00",0.4177,0.32805,0.34135,0.5015,0.59595,0.6207,0.29375,0.58145
"2018-09-03 00:00:00",0.38765,0.19755,0.0376,0.28685,0.3132,0.6951,0.524,0.68095
"2018-09-04 00:00:00",0.391,0.24585,0.282,0.19585,0.3212,0.3296,0.5496,0.38365
"2018-09-05 00:00:00",0.4449,0.43095,0.56725,0.4369,0.3391,0.48245,0.5098,0.4984
"2018-09-06 00:00:00",0.42225,0.3302,0.2884,0.53005,0.33055,0.5202,0.39975,0.72045
"2018-09-07 00:00:00",0.32705,0.20775,0.35005,0.5836,0.4339,0.4069,0.98905,0.9084
"2018-09-08 00:00:00",0.3278,0.1811,0.20305,0.47175,0.32195,0.5498,1.16865,0.57815
"2018-09-09 00:00:00",0.2671,0.2214,0.05475,0.1737,0.16665,0.4867,1.15315,0.70545
"2018-09-10 00:00:00",0.3683,0.3883,0.12795,0.4372,0.39375,0.50825,1.4095,0.2983
"2018-09-11 00:00:00",0.26385,0.4885,0.1762,0.63095,0.4785,0.3187,1.3819,0.33815
"2018-09-12 00:00:00",0.35005,0.3472,0.23285,0.55555,0.4997,0.3484,1.17715,0.38695
"2018-09-13 00:00:00",0.3178,0.31275,0.53165,0.52535,0.7245,0.63015,1.1897,0.5338
"2018-09-14 00:00:00",0.52095,0.26085,0.4067,0.43755,0.4911,0.55905,0.94685,0.90205
"2018-09-15 00:00:00",0.5199,0.20375,0.36245,0.3293,0.32065,0.4805,0.43095,0.1375
"2018-09-16 00:00:00",0.6371,0.45095,0.45095,0.2473,0.6196,0.59205,0.7531,0.692
"2018-09-17 00:00:00",0.5198,0.6872,0.49145,0.2299,0.69595,0.23645,0.6354,0.90255
"2018-09-18 00:00:00",0.39575,0.40615,0.1638,0.24935,0.47065,0.2772,0.0405,0.66855
"2018-09-19 00:00:00",0.3154,0.2465,0.2343,0.3761,0.2518,0.1774,0.4182,0.67295
"2018-09-20 00:00:00",0.24075,0.18335,0.0608,0.21855,0.305,0.17375,0.20205,0.2749
"2018-09-21 00:00:00",0.1327,0.135,0.26615,0.2878,0.12525,0.18485,0.61715,0.76
"2018-09-22 00:00:00",0.16095,0.1387,0.06195,0.412,0.1538,0.3986,1.1875,0.39175
"2018-09-23 00:00:00",0.07275,0.17185,0.2793,0.50445,0.1319,0.3986,1.5037,0.16905
"2018-09-24 00:00:00",0.14825,0.15165,0.31155,0.60585,0.22105,0.10655,1.60945,0.26425
"2018-09-25 00:00:00",0.2461,0.253,0.43975,0.57775,0.4754,0.25305,1.1355,0.24725
"2018-09-26 00:00:00",0.6301,0.45115,0.5834,0.43225,0.7908,0.38995,1.19595,0.1213
"2018-09-27 00:00:00",0.77185,0.45145,0.5432,0.40355,0.74475,0.28975,1.11785,0.54015
"2018-09-28 00:00:00",0.5736,0.3414,0.72705,0.3766,0.5463,0.57195,0.86145,0.4455
"2018-09-29 00:00:00",0.5755,0.30735,0.58075,0.2975,0.36825,0.4747,0.63085,0.3237
"2018-09-30 00:00:00",0.5824,0.41195,0.3796,0.2082,0.29425,0.40045,0.357,0.68755
"2018-10-01 00:00:00",0.2907,0.5616,0.3557,0.07615,0.4465,0.457,0.24895,1.0509
"2018-10-02 00:00:00",0.1102,0.47905,0.27375,0.10965,0.4257,0.1055,0.40645,0.5151
"2018-10-03 00:00:00",0.27235,0.2655,0.11055,0.29655,0.56235,0.26685,0.47235,0.52845
