"","BNB","ADA","ETH","LTC","TRX","BTC","XRP","DOGE"
"2018-01-30 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-31 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-01 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-02 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-03 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-04 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-05 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-06 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-07 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-08 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-09 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-10 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-11 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-12 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-13 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-14 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-15 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-16 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-17 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-18 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-19 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-20 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-21 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-22 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-23 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-24 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-25 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-26 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-27 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-28 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-01 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-02 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-03 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-04 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-05 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-06 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-07 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-08 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-09 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-10 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-11 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-12 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-13 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-14 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-15 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-16 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-17 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-18 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-19 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-20 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-21 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-22 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-23 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-24 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-25 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-26 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-27 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-28 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-29 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-30 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-31 00:00:00",0.3106,0.4032,0.3614,0.1244,0.7625,0.45,0.3282,0.3528
"2018-04-01 00:00:00",0.4854,0.2624,0.2844,0.1099,0.7786,0.3741,0.2201,0.4542
"2018-04-02 00:00:00",0.4906,0.1794,0.3706,0.0829,0.2421,0.1672,0.1965,0.2963
"2018-04-03 00:00:00",0.4099,0.2589,0.1163,0.0225,0.2108,0.1387,0.2299,0.0841
"2018-04-04 00:00:00",0.4193,0.2646,0.243,0.1812,0.2854,0.1252,0.3417,0.2221
"2018-04-05 00:00:00",0.5332,0.459,0.4446,0.1682,0.3499,0.2173,0.3399,0.2293
"2018-04-06 00:00:00",0.2117,0.2696,0.1571,0.0904,0.4817,0.1867,0.3351,0.2285
"2018-04-07 00:00:00",0.542,0.2547,0.187,0.0909,0.7186,0.1118,0.3233,0.0387
"2018-04-08 00:00:00",0.5527,0.3982,0.2117,0.0422999999999999,0.6601,0.0847,0.0684,0.091
"2018-04-09 00:00:00",0.431,0.601,0.415,0.1196,1.0499,0.1602,0.0803,0.1865
"2018-04-10 00:00:00",0.5912,0.4409,0.2912,0.0912,0.6898,0.2027,0.1589,0.1642
"2018-04-11 00:00:00",0.8635,0.335,0.3006,0.0823,0.6157,0.271,0.4029,0.2368
"2018-04-12 00:00:00",0.6001,0.3163,0.4259,0.0722,0.4114,0.3423,0.4573,0.2565
"2018-04-13 00:00:00",0.375,0.3477,0.4868,0.0758,0.4224,0.3407,0.1146,0.2688
"2018-04-14 00:00:00",0.6442,0.3896,0.2602,0.1506,0.4523,0.302,0.1299,0.1901
"2018-04-15 00:00:00",0.4807,0.5929,0.0602,0.1579,0.3755,0.1584,0.0986,0.1803
"2018-04-16 00:00:00",0.7208,0.3388,0.1518,0.0945,0.5699,0.1512,0.1383,0.2058
"2018-04-17 00:00:00",0.6579,0.0900000000000001,0.0760999999999999,0.1475,0.5986,0.4077,0.4282,0.3819
"2018-04-18 00:00:00",0.9832,0.1545,0.148,0.1051,0.583,0.4028,0.4167,0.4703
"2018-04-19 00:00:00",0.7452,0.2985,0.1748,0.2153,0.9769,0.4769,0.2403,0.4939
"2018-04-20 00:00:00",0.7948,0.2462,0.0659000000000001,0.1805,0.6026,0.3656,0.2538,0.4187
"2018-04-21 00:00:00",0.8926,0.1459,0.0492,0.2057,0.4188,0.2668,0.2654,0.2915
"2018-04-22 00:00:00",0.4628,0.0972,0.0617,0.1834,0.2768,0.2213,0.1749,0.0251
"2018-04-23 00:00:00",0.1848,0.0607,0.1038,0.26,0.1781,0.1022,0.408,0.4211
"2018-04-24 00:00:00",0.1978,0.0989000000000001,0.0881000000000001,0.1201,0.0579999999999999,0.1717,0.6333,0.6363
"2018-04-25 00:00:00",0.2284,0.2366,0.2079,0.1402,0.1216,0.3613,0.7292,0.632
"2018-04-26 00:00:00",0.2662,0.1873,0.5555,0.2083,0.0588,0.522,0.8016,0.6266
"2018-04-27 00:00:00",0.227,0.0936,0.4355,0.1605,0.0951000000000001,0.4583,0.5595,0.3633
"2018-04-28 00:00:00",0.1867,0.2169,0.2124,0.0879,0.1821,0.2804,0.5539,0.2144
"2018-04-29 00:00:00",0.0926,0.4668,0.2248,0.2298,0.5448,0.0599,0.0497000000000001,0.1183
"2018-04-30 00:00:00",0.5262,0.4436,0.3294,0.2835,0.6598,0.0710000000000001,0.2543,0.3684
"2018-05-01 00:00:00",0.7899,0.4182,0.6798,0.2809,0.4949,0.2768,0.5865,0.4774
"2018-05-02 00:00:00",0.5447,0.3696,0.6011,0.1898,0.3639,0.2881,0.5621,0.3174
"2018-05-03 00:00:00",0.4012,0.2708,0.5775,0.0684999999999999,0.3041,0.1966,0.1309,0.1563
"2018-05-04 00:00:00",0.2924,0.2954,0.2191,0.2853,0.2174,0.0871,0.1422,0.127
"2018-05-05 00:00:00",0.3002,0.4862,0.0887,0.2479,0.3582,0.0847,0.2154,0.0967999999999999
"2018-05-06 00:00:00",0.3402,0.4316,0.1177,0.2472,0.3763,0.0398000000000001,0.1016,0.0557000000000001
"2018-05-07 00:00:00",0.3518,0.3056,0.2123,0.3087,0.2578,0.1447,0.2036,0.0622
"2018-05-08 00:00:00",0.5207,0.269,0.2169,0.2402,0.4987,0.153,0.1747,0.1488
"2018-05-09 00:00:00",0.329,0.3459,0.1716,0.1543,0.9917,0.1328,0.1766,0.2537
"2018-05-10 00:00:00",0.2766,0.2624,0.0933999999999999,0.0989,0.5458,0.1488,0.3511,0.247
"2018-05-11 00:00:00",0.3581,0.1022,0.1465,0.2567,0.5025,0.1112,0.2523,0.175
"2018-05-12 00:00:00",0.4165,0.1102,0.1888,0.5736,0.4532,0.2414,0.2975,0.1447
"2018-05-13 00:00:00",0.4448,0.0599,0.2375,0.6734,0.2612,0.4006,0.0635,0.0740000000000001
"2018-05-14 00:00:00",0.371,0.2074,0.1452,0.2485,0.1302,0.2771,0.0598,0.3172
"2018-05-15 00:00:00",0.3874,0.1671,0.1506,0.2247,0.1779,0.2207,0.1199,0.1884
"2018-05-16 00:00:00",0.3382,0.1135,0.1431,0.22,0.4259,0.2167,0.1218,0.1397
"2018-05-17 00:00:00",0.3458,0.1316,0.00800000000000001,0.3523,0.4663,0.1858,0.2865,0.1077
"2018-05-18 00:00:00",0.3261,0.2458,0.0681,0.3193,0.4979,0.1725,0.0705,0.1153
"2018-05-19 00:00:00",0.1884,0.4437,0.1001,0.3046,0.889,0.1023,0.1161,0.0826
"2018-05-20 00:00:00",0.2549,0.5115,0.1845,0.2488,0.2992,0.0302,0.1668,0.0701999999999999
"2018-05-21 00:00:00",0.3266,0.4569,0.4332,0.2152,0.1068,0.1752,0.4311,0.0760000000000001
"2018-05-22 00:00:00",0.2408,0.4513,0.5331,0.1769,0.2616,0.1254,0.347,0.1124
"2018-05-23 00:00:00",0.2229,0.2437,0.7848,0.1613,0.2706,0.1617,0.0999,0.2676
"2018-05-24 00:00:00",0.1535,0.1345,0.5462,0.1239,0.0345,0.1303,0.1036,0.3285
"2018-05-25 00:00:00",0.1351,0.254,0.3368,0.1612,0.0928,0.0432,0.2838,0.1695
"2018-05-26 00:00:00",0.1317,0.2154,0.0731,0.2638,0.2305,0.1422,0.2233,0.1604
"2018-05-27 00:00:00",0.2927,0.1315,0.1131,0.1869,0.3545,0.2688,0.3198,0.1376
"2018-05-28 00:00:00",0.4261,0.1788,0.204,0.0953,0.5389,0.2365,0.0524000000000001,0.1624
"2018-05-29 00:00:00",0.3222,0.2053,0.2971,0.176,0.9362,0.0226,0.0185999999999999,0.0551
"2018-05-30 00:00:00",0.2853,0.1025,0.3255,0.0314,0.365,0.1601,0.0639,0.1273
"2018-05-31 00:00:00",0.318,0.0717,0.3518,0.0528,0.0877,0.2932,0.1253,0.1194
"2018-06-01 00:00:00",0.4197,0.1098,0.353,0.0592,0.0731000000000001,0.2284,0.1058,0.1619
"2018-06-02 00:00:00",0.4635,0.0698,0.2547,0.1864,0.2085,0.235,0.084,0.2727
"2018-06-03 00:00:00",0.4532,0.0832,0.2643,0.2972,0.2008,0.0965,0.0889,0.3767
"2018-06-04 00:00:00",0.5179,0.0982,0.2428,0.3007,0.1206,0.0515,0.0176999999999999,0.2719
"2018-06-05 00:00:00",0.4987,0.0696,0.1759,0.2734,0.0916,0.1322,0.1664,0.2077
"2018-06-06 00:00:00",0.5062,0.124,0.00460000000000005,0.2363,0.1944,0.1708,0.2712,0.2173
"2018-06-07 00:00:00",0.3684,0.2407,0.2006,0.3008,0.3887,0.5094,0.1336,0.1286
"2018-06-08 00:00:00",0.1846,0.5455,0.2672,0.3994,0.9644,0.5838,0.12,0.1371
"2018-06-09 00:00:00",0.059,0.6815,0.2915,0.3075,0.6608,0.4238,0.1508,0.0857
"2018-06-10 00:00:00",0.16,0.415,0.2612,0.3657,0.2751,0.2916,0.2013,0.082
"2018-06-11 00:00:00",0.0742,0.4898,0.3298,0.2128,0.1231,0.2518,0.2633,0.0943000000000001
"2018-06-12 00:00:00",0.0218,0.3232,0.2053,0.1842,0.2143,0.1459,0.1228,0.1796
"2018-06-13 00:00:00",0.0682,0.3577,0.1103,0.0694,0.1183,0.2347,0.1632,0.155
"2018-06-14 00:00:00",0.0677,0.4147,0.1478,0.1151,0.118,0.3613,0.2204,0.1308
"2018-06-15 00:00:00",0.1586,0.317,0.2461,0.3137,0.1517,0.5742,0.2833,0.1703
"2018-06-16 00:00:00",0.296,0.0237999999999999,0.167,0.1179,0.1346,0.3517,0.4652,0.1836
"2018-06-17 00:00:00",0.5027,0.1142,0.1788,0.1261,0.2821,0.6452,0.301,0.0809
"2018-06-18 00:00:00",0.4522,0.1408,0.1331,0.1367,0.8522,0.6115,0.2057,0.1806
"2018-06-19 00:00:00",0.459,0.259,0.0860000000000001,0.1281,0.5548,0.4173,0.2095,0.1717
"2018-06-20 00:00:00",0.5467,0.0605,0.1472,0.1223,0.2599,0.101,0.1754,0.1828
"2018-06-21 00:00:00",0.5257,0.1469,0.142,0.3919,0.2986,0.2963,0.2348,0.2185
"2018-06-22 00:00:00",0.4867,0.0689,0.2239,0.3705,0.3576,0.1093,0.1497,0.1419
"2018-06-23 00:00:00",0.4538,0.1995,0.341,0.2507,0.1466,0.2269,0.2111,0.3391
"2018-06-24 00:00:00",0.3574,0.2489,0.2114,0.2793,0.4873,0.1955,0.1634,0.3172
"2018-06-25 00:00:00",0.2314,0.2782,0.0663,0.2863,0.558,0.123,0.1233,0.3927
"2018-06-26 00:00:00",0.2729,0.2727,0.1827,0.2887,0.4798,0.1727,0.0977,0.3677
"2018-06-27 00:00:00",0.3556,0.2872,0.2915,0.348,0.4324,0.4723,0.0787,0.3839
"2018-06-28 00:00:00",0.2884,0.2603,0.2728,0.2563,0.5527,0.4358,0.1532,0.287
"2018-06-29 00:00:00",0.1749,0.0654,0.2844,0.2464,0.1141,0.4251,0.0280999999999999,0.1596
"2018-06-30 00:00:00",0.2474,0.0972000000000001,0.221,0.1618,0.1193,0.2676,0.1023,0.14
"2018-07-01 00:00:00",0.1181,0.2246,0.296,0.1683,0.1707,0.5417,0.3973,0.3884
"2018-07-02 00:00:00",0.0155,0.0965,0.1772,0.189,0.1973,0.6951,0.3674,0.3473
"2018-07-03 00:00:00",0.1677,0.0520999999999999,0.0383,0.0711,0.2271,0.5541,0.3172,0.1567
"2018-07-04 00:00:00",0.197,0.0497,0.04,0.0305,0.0863,0.3373,0.3323,0.1003
"2018-07-05 00:00:00",0.1563,0.106,0.1863,0.0296000000000001,0.2948,0.3462,0.2032,0.239
"2018-07-06 00:00:00",0.1214,0.137,0.2573,0.131,0.3438,0.4668,0.0584,0.4301
"2018-07-07 00:00:00",0.2597,0.1292,0.4461,0.3983,0.4583,0.7666,0.1079,0.3532
"2018-07-08 00:00:00",0.2063,0.0521999999999999,0.561,0.3627,0.9565,0.7069,0.1501,0.2054
"2018-07-09 00:00:00",0.1538,0.1958,0.5002,0.2972,0.6221,0.5236,0.1068,0.1872
"2018-07-10 00:00:00",0.2615,0.0433,0.1916,0.159,0.2541,0.0856,0.1212,0.0889000000000001
"2018-07-11 00:00:00",0.4099,0.1978,0.1449,0.1128,0.3055,0.1617,0.0782,0.3126
"2018-07-12 00:00:00",0.2748,0.0734,0.0978000000000001,0.1388,0.342,0.1887,0.0687,0.4933
"2018-07-13 00:00:00",0.3008,0.0537,0.2597,0.3182,0.5006,0.4342,0.334,0.6188
"2018-07-14 00:00:00",0.2966,0.0439000000000001,0.2921,0.3513,0.3147,0.2911,0.4643,0.7153
"2018-07-15 00:00:00",0.1677,0.0405,0.3558,0.2802,0.1321,0.1863,0.58,0.5197
"2018-07-16 00:00:00",0.1053,0.0882000000000001,0.3155,0.2917,0.1207,0.2317,0.4939,0.1765
"2018-07-17 00:00:00",0.3085,0.0846999999999999,0.4793,0.4289,0.1588,0.6065,0.3568,0.2283
"2018-07-18 00:00:00",0.2222,0.0519999999999999,0.4347,0.3276,0.2553,0.6172,0.0725,0.3555
"2018-07-19 00:00:00",0.2176,0.0796,0.5325,0.2695,0.1562,0.5627,0.1446,0.4484
"2018-07-20 00:00:00",0.2047,0.1552,0.343,0.162,0.197,0.3395,0.1139,0.4255
"2018-07-21 00:00:00",0.192,0.0731999999999999,0.3064,0.0966,0.2054,0.3703,0.2153,0.574
"2018-07-22 00:00:00",0.1818,0.1179,0.1611,0.0237000000000001,0.0854,0.2616,0.0287999999999999,0.4443
"2018-07-23 00:00:00",0.2578,0.1975,0.00959999999999994,0.0555,0.247,0.3921,0.0864999999999999,0.6095
"2018-07-24 00:00:00",0.0833,0.1211,0.1524,0.2049,0.3232,0.6236,0.0959000000000001,0.7971
"2018-07-25 00:00:00",0.0579,0.1533,0.2103,0.113,0.5021,0.4524,0.0614,0.5183
"2018-07-26 00:00:00",0.0362,0.1253,0.2498,0.2578,0.4368,0.3091,0.185,0.4327
"2018-07-27 00:00:00",0.197,0.0976,0.4525,0.5319,0.5209,0.6273,0.3297,0.538
"2018-07-28 00:00:00",0.321,0.046,0.5113,0.5613,0.7829,0.6436,0.2542,0.3583
"2018-07-29 00:00:00",0.2548,0.0811999999999999,0.5891,0.6129,0.2656,0.4985,0.4262,0.249
"2018-07-30 00:00:00",0.2716,0.0921999999999999,0.4385,0.4879,0.2959,0.208,0.4622,0.2344
"2018-07-31 00:00:00",0.3407,0.1841,0.1301,0.2537,0.4589,0.2054,0.319,0.5424
"2018-08-01 00:00:00",0.3824,0.0954999999999999,0.1034,0.1761,0.4732,0.2015,0.4773,0.5145
"2018-08-02 00:00:00",0.3998,0.0717000000000001,0.1803,0.2,0.5032,0.2118,0.4411,0.5423
"2018-08-03 00:00:00",0.3438,0.0906,0.113,0.0577,0.4347,0.0717,0.3088,0.4005
"2018-08-04 00:00:00",0.2043,0.0732,0.3103,0.103,0.4848,0.2372,0.2307,0.3199
"2018-08-05 00:00:00",0.1524,0.2055,0.3493,0.1823,0.5629,0.1164,0.3678,0.4502
"2018-08-06 00:00:00",0.2534,0.1713,0.4247,0.2443,0.489,0.3579,0.4564,0.6526
"2018-08-07 00:00:00",0.2416,0.1192,0.4171,0.2185,0.4361,0.406,0.4238,0.8312
"2018-08-08 00:00:00",0.1844,0.1633,0.3267,0.2439,0.2927,0.3227,0.643,0.6044
"2018-08-09 00:00:00",0.2357,0.0954,0.2289,0.1465,0.1238,0.1421,0.593,0.4369
"2018-08-10 00:00:00",0.1734,0.207,0.265,0.2545,0.2647,0.2277,0.5626,0.4801
"2018-08-11 00:00:00",0.2165,0.1403,0.2808,0.3295,0.289,0.3107,0.5709,0.6538
"2018-08-12 00:00:00",0.3518,0.0524,0.3001,0.4798,0.4499,0.3607,0.7207,0.8531
"2018-08-13 00:00:00",0.3317,0.0711000000000001,0.1899,0.4429,0.3138,0.4165,0.4262,0.7117
"2018-08-14 00:00:00",0.1055,0.1504,0.0885,0.2466,0.3658,0.3345,0.3202,0.1801
"2018-08-15 00:00:00",0.0656,0.1328,0.2459,0.3724,0.3771,0.4764,0.2589,0.0878000000000001
"2018-08-16 00:00:00",0.0206,0.1358,0.3292,0.494,0.4655,0.6316,0.2986,0.3358
"2018-08-17 00:00:00",0.1121,0.253,0.4742,0.4971,0.4152,0.4606,0.7397,0.4814
"2018-08-18 00:00:00",0.2942,0.3211,0.5718,0.3788,0.4908,0.252,1.0578,0.2635
"2018-08-19 00:00:00",0.4436,0.1489,0.4913,0.2131,0.3029,0.0972000000000001,0.8564,0.0807
"2018-08-20 00:00:00",0.3664,0.1415,0.2864,0.16,0.4328,0.1227,0.3892,0.1201
"2018-08-21 00:00:00",0.3287,0.1112,0.2592,0.2311,0.5488,0.3132,0.5328,0.2891
"2018-08-22 00:00:00",0.2796,0.1183,0.2885,0.3852,0.5258,0.4873,0.6057,0.463
"2018-08-23 00:00:00",0.0524,0.0534,0.2722,0.4369,0.519,0.688,0.7796,0.4842
"2018-08-24 00:00:00",0.0616,0.0461,0.3112,0.3,0.6079,0.631,0.5933,0.401
"2018-08-25 00:00:00",0.0486,0.0854,0.2156,0.2408,0.6757,0.4935,0.4999,0.3692
"2018-08-26 00:00:00",0.111,0.0891999999999999,0.4842,0.447,0.6193,0.9398,0.4482,0.4101
"2018-08-27 00:00:00",0.1788,0.0582999999999999,0.4612,0.3341,0.642,0.6405,0.4023,0.51
"2018-08-28 00:00:00",0.1784,0.1053,0.4831,0.1806,0.5084,0.3088,0.5985,0.3221
"2018-08-29 00:00:00",0.1608,0.0487,0.3836,0.1438,0.1516,0.2749,0.6118,0.2261
"2018-08-30 00:00:00",0.1888,0.1731,0.2917,0.294,0.1235,0.1598,0.6529,0.424
"2018-08-31 00:00:00",0.164,0.2018,0.2696,0.2603,0.073,0.0832000000000001,0.377,0.6918
"2018-09-01 00:00:00",0.1293,0.2312,0.3732,0.3424,0.1585,0.221,0.4578,0.865
"2018-09-02 00:00:00",0.0173,0.2403,0.3137,0.278,0.0826,0.1318,0.4248,0.844
"2018-09-03 00:00:00",0.0483,0.1426,0.3566,0.3105,0.1976,0.0514,0.6575,0.8815
"2018-09-04 00:00:00",0.1253,0.1223,0.3792,0.3729,0.2261,0.1602,0.6387,0.9082
"2018-09-05 00:00:00",0.1449,0.1227,0.4046,0.3603,0.4425,0.1348,0.3599,0.7749
"2018-09-06 00:00:00",0.1708,0.1071,0.6378,0.4055,0.6155,0.2863,0.6381,0.7936
"2018-09-07 00:00:00",0.1326,0.174,0.6161,0.4033,0.6527,0.0351,0.849,0.7096
"2018-09-08 00:00:00",0.1632,0.1034,0.5389,0.3683,0.4626,0.1066,0.7338,0.5183
"2018-09-09 00:00:00",0.2584,0.0722,0.4358,0.3797,0.5365,0.0615,0.5778,0.2964
"2018-09-10 00:00:00",0.407,0.1142,0.4543,0.4258,0.5526,0.1942,0.6606,0.4475
"2018-09-11 00:00:00",0.3558,0.0629,0.3721,0.3129,0.5325,0.184,0.8009,0.3511
"2018-09-12 00:00:00",0.2453,0.0701000000000001,0.4835,0.3029,0.5133,0.3452,0.9984,0.2643
"2018-09-13 00:00:00",0.0841000000000001,0.0968,0.6195,0.1913,0.472,0.3557,0.7456,0.6041
"2018-09-14 00:00:00",0.1103,0.09,0.3658,0.0418000000000001,0.2516,0.2159,0.6693,0.7363
"2018-09-15 00:00:00",0.161,0.0871999999999999,0.5181,0.1993,0.173,0.4089,0.6007,0.8205
"2018-09-16 00:00:00",0.1802,0.0795,0.5031,0.3289,0.4338,0.7134,0.8428,0.7955
"2018-09-17 00:00:00",0.1317,0.1382,0.3817,0.3206,0.4331,0.4787,0.9289,0.5998
"2018-09-18 00:00:00",0.1117,0.3162,0.3027,0.484,0.2751,0.3634,0.7056,0.5189
"2018-09-19 00:00:00",0.1661,0.3563,0.175,0.3117,0.1036,0.2206,0.2886,0.3211
"2018-09-20 00:00:00",0.1228,0.3675,0.0750000000000001,0.2932,0.0977,0.2779,0.3438,0.5445
"2018-09-21 00:00:00",0.0277999999999999,0.3196,0.1329,0.4395,0.1036,0.4501,0.6393,0.8713
"2018-09-22 00:00:00",0.1014,0.3077,0.0891,0.295,0.0655,0.4872,0.4167,0.7607
"2018-09-23 00:00:00",0.0217000000000001,0.1725,0.3678,0.1963,0.2041,0.4143,0.5695,0.6101
"2018-09-24 00:00:00",0.0564,0.166,0.2178,0.1198,0.2057,0.1616,0.7599,0.5759
"2018-09-25 00:00:00",0.086,0.1152,0.2216,0.1998,0.2984,0.1372,0.7928,0.9087
"2018-09-26 00:00:00",0.2393,0.0407000000000001,0.3413,0.2103,0.4324,0.2058,0.7865,1.0671
"2018-09-27 00:00:00",0.2507,0.0339999999999999,0.3426,0.2688,0.5138,0.092,1.1246,0.8614
"2018-09-28 00:00:00",0.158,0.116,0.3075,0.3511,0.5138,0.1048,1.1672,0.5214
"2018-09-29 00:00:00",0.2035,0.143,0.1594,0.4875,0.8624,0.273,0.8694,0.3392
"2018-09-30 00:00:00",0.1825,0.2255,0.1159,0.3496,0.6927,0.3773,0.8609,0.5661
"2018-10-01 00:00:00",0.0825,0.2388,0.1428,0.4088,0.5248,0.3036,0.9677,0.7659
"2018-10-02 00:00:00",0.0889,0.106,0.2347,0.4461,0.3735,0.1138,0.8661,0.6956
"2018-10-03 00:00:00",0.2175,0.0528,0.3413,0.2625,0.2554,0.0899,0.8133,0.475
"2018-10-04 00:00:00",0.3013,0.1815,0.3674,0.2351,0.2852,0.1538,1.0894,0.2517
"2018-10-05 00:00:00",0.1951,0.1197,0.2145,0.1234,0.1619,0.2471,0.9758,0.566
"2018-10-06 00:00:00",0.2784,0.5056,0.2302,0.2824,0.2636,0.3916,1.0853,0.8598
"2018-10-07 00:00:00",0.4679,0.2034,0.2584,0.361,0.217,0.4378,1.0012,0.824
"2018-10-08 00:00:00",0.4161,0.203,0.4642,0.332,0.1939,0.3685,0.976,0.9965
"2018-10-09 00:00:00",0.2856,0.3806,0.51,0.5251,0.1176,0.3081,0.4888,0.667
