"","BNB","ADA","ETH","LTC","TRX","BTC","XRP","DOGE"
"2018-01-30 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-01-31 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-01 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-02 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-03 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-04 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-05 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-06 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-07 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-08 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-09 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-10 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-11 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-12 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-13 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-14 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-15 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-16 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-17 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-18 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-19 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-20 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-21 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-22 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-23 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-24 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-25 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-26 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-27 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-02-28 00:00:00",NA,NA,NA,NA,NA,NA,NA,NA
"2018-03-01 00:00:00",0.3136,0.4272,0.3907,0.4012,0.6558,0.0961,0.4691,0.2972
"2018-03-02 00:00:00",0.4437,0.2508,0.6251,0.3705,0.3752,0.3749,1.3434,0.3332
"2018-03-03 00:00:00",0.35,0.339,0.3719,0.061,0.2773,0.3834,1.3385,0.5555
"2018-03-04 00:00:00",0.4297,0.296,0.8371,0.5221,0.4019,0.4873,0.2234,0.2871
"2018-03-05 00:00:00",0.6644,0.3534,0.7885,0.1751,0.4491,0.7927,0.135,0.3397
"2018-03-06 00:00:00",0.7024,0.8415,1.0194,0.9399,0.5052,0.166,0.4806,0.2544
"2018-03-07 00:00:00",0.5814,0.3675,0.3194,0.7407,0.3561,0.2196,0.6189,0.4327
"2018-03-08 00:00:00",1.5179,0.5861,0.5847,0.48,1.0552,0.4829,0.647,0.4898
"2018-03-09 00:00:00",1.3786,0.5801,0.5134,0.2652,1.2791,0.4599,0.4518,0.6472
"2018-03-10 00:00:00",1.9297,0.5629,1.0305,0.8657,2.7398,1.1637,0.575,1.1457
"2018-03-11 00:00:00",1.4196,0.4456,0.9592,0.0473,1.6053,0.8976,0.6292,0.6522
"2018-03-12 00:00:00",1.8596,0.4614,0.9866,0.401,1.2976,0.8228,1.2968,0.3822
"2018-03-13 00:00:00",1.0319,0.1655,0.4729,0.4648,0.609,0.4449,1.041,0.1696
"2018-03-14 00:00:00",1.0813,0.1379,0.9572,0.2775,0.4161,0.4559,0.3197,0.1907
"2018-03-15 00:00:00",0.2298,0.2695,0.5753,0.5175,0.1267,0.299,0.6692,0.828
"2018-03-16 00:00:00",0.3986,0.4508,0.434,0.2637,1.2475,0.4996,1.1811,1.07
"2018-03-17 00:00:00",0.4879,0.2358,0.6026,0.0895,1.0688,0.47,1.2715,0.7538
"2018-03-18 00:00:00",0.1345,0.2985,0.1681,0.2014,0.4138,0.1387,0.8507,0.096
"2018-03-19 00:00:00",1.0231,0.1462,0.211,0.0971,0.206,0.1886,0.1029,0.2754
"2018-03-20 00:00:00",0.5611,0.2772,0.5211,0.4535,2.2526,1.093,0.1967,0.1965
"2018-03-21 00:00:00",1.4863,0.1035,0.7767,0.6237,1.4336,0.8832,0.5668,0.6199
"2018-03-22 00:00:00",1.5414,0.3166,0.7093,0.647,1.3443,0.7681,1.1924,0.5355
"2018-03-23 00:00:00",1.0042,0.3979,0.3959,0.4854,0.9863,0.9412,1.5236,0.4889
"2018-03-24 00:00:00",0.908,0.1713,0.7509,0.4635,0.509,0.6127,0.1339,0.521
"2018-03-25 00:00:00",2.0733,0.3053,0.8506,0.5937,0.4525,0.6672,0.1446,0.1191
"2018-03-26 00:00:00",1.7721,1.2689,0.5046,0.6748,0.4581,0.2868,0.4118,0.7362
"2018-03-27 00:00:00",0.9032,0.7232,0.7725,0.8377,0.0982000000000001,0.6992,1.081,0.9023
"2018-03-28 00:00:00",0.8522,0.0624,0.9795,0.622,0.3522,0.2217,0.8533,0.1995
"2018-03-29 00:00:00",0.5277,0.4253,0.4881,0.2853,0.617,0.2289,1.4061,0.2749
"2018-03-30 00:00:00",0.8395,0.8824,0.0861,0.212,0.015,0.3722,0.804,0.2315
"2018-03-31 00:00:00",1.2118,0.6848,0.3793,0.4171,0.2898,0.6957,0.1548,0.2565
"2018-04-01 00:00:00",1.7257,0.8388,1.2287,0.5379,0.2206,0.9754,1.0418,0.5574
"2018-04-02 00:00:00",1.326,0.6443,1.1577,0.2361,0.2946,0.6662,0.9993,0.2349
"2018-04-03 00:00:00",1.4123,0.2319,1.306,0.1218,0.2073,0.6802,0.8891,0.0654
"2018-04-04 00:00:00",1.0924,0.0683,1.146,0.1749,0.0715,0.9657,0.4634,0.0750999999999999
"2018-04-05 00:00:00",0.9038,0.7257,0.7389,0.477,0.1072,0.3527,0.3954,0.0851000000000001
"2018-04-06 00:00:00",0.7433,0.308,0.1118,0.2873,0.4863,0.3325,0.5606,0.0526
"2018-04-07 00:00:00",0.9414,0.1322,0.4698,0.2635,0.4775,0.4857,0.4248,0.0726
"2018-04-08 00:00:00",0.7644,0.4688,0.2698,0.2893,0.0533,0.2544,0.7078,0.1972
"2018-04-09 00:00:00",0.8187,0.8763,0.0784,0.4105,0.2878,0.1143,0.3029,0.1237
"2018-04-10 00:00:00",0.6989,0.5917,0.1406,0.7919,0.7207,0.2261,0.2822,0.2394
"2018-04-11 00:00:00",1.0009,0.4855,0.651,0.5731,0.6322,0.1807,0.7469,0.7247
"2018-04-12 00:00:00",1.2695,0.6542,1.3085,0.3612,0.4524,0.4032,1.5734,0.8329
"2018-04-13 00:00:00",0.6266,0.3366,1.6142,0.7243,0.4413,0.7712,0.7433,0.7768
"2018-04-14 00:00:00",0.4077,0.1636,0.9159,0.2353,0.2597,0.8774,0.2777,0.235
"2018-04-15 00:00:00",0.3113,0.7185,0.545,0.0964,0.187,0.0895,0.0896,0.7531
"2018-04-16 00:00:00",0.1246,0.2111,0.2933,0.13,0.383,0.304,0.323,0.6539
"2018-04-17 00:00:00",0.349,0.43,0.1224,0.138,0.4259,0.6409,0.4678,0.2676
"2018-04-18 00:00:00",0.0787,0.1136,0.022,0.1354,0.3163,0.4787,0.3108,0.2044
"2018-04-19 00:00:00",0.1739,0.4468,0.1768,0.0726,0.0879,0.0618,0.3136,0.0712
"2018-04-20 00:00:00",0.0662,0.3006,0.4124,0.0874,0.2992,0.3579,0.0214,0.1063
"2018-04-21 00:00:00",0.5648,0.2682,0.0988,0.5313,0.415,0.3979,0.8363,0.5457
"2018-04-22 00:00:00",0.6447,0.5371,0.7556,0.2698,0.075,0.4015,1.1904,0.305
"2018-04-23 00:00:00",0.6052,0.5949,1.5975,0.2269,0.5275,0.2164,0.3877,0.1826
"2018-04-24 00:00:00",0.3778,0.4163,1.4242,0.211,0.108,0.1962,0.5251,0.3141
"2018-04-25 00:00:00",0.6089,0.633,1.0124,0.1746,0.2949,0.4179,0.9301,0.3059
"2018-04-26 00:00:00",0.3116,0.2072,0.1387,0.0846,0.5119,0.2093,0.8133,0.146
"2018-04-27 00:00:00",0.5737,0.0688,0.0976,0.081,0.8232,0.557,1.3327,0.1026
"2018-04-28 00:00:00",0.9089,0.3366,0.0395,0.0946,1.1793,0.5761,0.5073,0.4225
"2018-04-29 00:00:00",0.3685,0.8864,0.0976,0.2932,0.5076,0.0295,0.2333,0.4376
"2018-04-30 00:00:00",0.1066,0.3828,0.2427,0.4059,0.1809,0.1229,0.0317000000000001,0.2355
"2018-05-01 00:00:00",0.2769,0.2665,0.1968,0.3649,0.5285,0.1849,0.2237,0.4007
"2018-05-02 00:00:00",0.2874,0.1017,0.2155,0.129,0.416,0.2589,0.5409,0.1357
"2018-05-03 00:00:00",0.1769,0.1422,0.3207,0.3372,0.4048,0.2512,0.305,0.4602
"2018-05-04 00:00:00",0.1124,0.3164,0.0791000000000001,0.3196,0.1525,0.1617,0.1435,0.4892
"2018-05-05 00:00:00",0.0257,0.3484,0.1533,0.2314,0.5024,0.1455,0.7431,0.6567
"2018-05-06 00:00:00",0.2946,0.1064,0.1927,0.4304,0.4855,0.2569,1.236,0.1861
"2018-05-07 00:00:00",0.3084,0.4374,0.0235,0.6718,0.2917,0.0789000000000001,1.7598,0.0786
"2018-05-08 00:00:00",0.4262,0.5573,0.0132,0.7392,0.5835,0.1423,0.6704,0.1244
"2018-05-09 00:00:00",0.4371,0.9353,0.2898,0.4153,3.1705,0.273,0.6739,0.2173
"2018-05-10 00:00:00",0.2826,0.5832,0.1824,0.0523,0.8943,0.4244,0.823,0.3086
"2018-05-11 00:00:00",0.41,0.2745,0.0555,0.2869,0.1661,0.4696,0.8151,0.4406
"2018-05-12 00:00:00",0.4703,0.5356,0.4254,0.5377,0.3894,0.6113,0.7358,0.4573
"2018-05-13 00:00:00",0.3388,0.085,0.6057,0.885,0.6212,0.3504,0.2121,0.4254
"2018-05-14 00:00:00",0.3471,0.3057,0.3767,0.3277,0.9145,0.0636,0.448,0.4907
"2018-05-15 00:00:00",0.6276,0.194,0.4213,0.2992,0.9241,0.1897,0.4557,0.5311
"2018-05-16 00:00:00",0.848,0.2358,0.3231,0.514,0.3548,0.0239999999999999,0.1336,0.3132
"2018-05-17 00:00:00",0.4893,0.5748,0.0212,0.3713,0.2934,0.4643,0.2464,0.8456
"2018-05-18 00:00:00",0.081,0.3182,0.0478,0.1605,0.8325,0.3203,0.2895,0.6352
"2018-05-19 00:00:00",0.0761,0.2698,0.2454,0.3656,2.5222,0.0949,0.2647,0.0749000000000001
"2018-05-20 00:00:00",0.1205,0.4471,0.1821,0.5121,1.0485,0.1002,0.7867,0.4174
"2018-05-21 00:00:00",0.3894,0.3632,0.0792,0.4843,0.1861,0.1258,1.1032,0.6979
"2018-05-22 00:00:00",0.5058,0.7214,0.2557,0.3148,0.5063,0.4753,1.3831,0.9058
"2018-05-23 00:00:00",0.7546,0.0991,0.1182,0.2418,0.7001,0.378,0.702,0.1144
"2018-05-24 00:00:00",0.8013,0.2224,0.047,0.3462,0.0867,0.2259,0.854,0.1821
"2018-05-25 00:00:00",0.4134,0.4903,0.1178,0.3753,0.9889,0.2759,0.8954,0.202
"2018-05-26 00:00:00",0.25,0.5485,0.0522,0.0396,1.4515,0.4392,0.5757,0.1315
"2018-05-27 00:00:00",0.2152,0.2473,0.1641,0.1154,1.1569,0.3079,0.2809,0.5419
"2018-05-28 00:00:00",0.1628,0.1924,0.144,0.0782,1.7371,0.0127,0.6264,0.8993
"2018-05-29 00:00:00",0.1213,0.0876,0.041,0.3928,3.0686,0.1787,1.0531,0.979
"2018-05-30 00:00:00",0.00769999999999998,0.2839,0.0754,0.3455,0.9869,0.4721,0.961,0.7038
"2018-05-31 00:00:00",0.6288,0.4562,0.3744,0.2877,0.5104,0.2692,0.6049,0.2768
"2018-06-01 00:00:00",0.2152,0.1147,0.3704,0.1569,0.3774,0.3669,0.4805,0.4126
"2018-06-02 00:00:00",0.1201,0.3578,0.0168,0.0603,0.2015,0.3752,0.6947,0.7772
"2018-06-03 00:00:00",0.3294,0.3956,0.3539,0.0522,0.1488,0.3126,0.9636,0.387
"2018-06-04 00:00:00",0.4248,0.1744,0.0874,0.3735,0.2252,0.5282,1.355,1.1624
"2018-06-05 00:00:00",0.1692,0.0328,0.0258,0.3471,0.1491,0.6294,1.21,0.7549
"2018-06-06 00:00:00",0.0813999999999999,0.0426000000000001,0.1967,0.286,0.2539,0.4774,0.8486,0.0332
"2018-06-07 00:00:00",0.1385,0.1552,0.934,0.8944,0.477,1.5694,0.7829,0.2264
"2018-06-08 00:00:00",0.2551,0.3383,0.5972,0.6385,1.9825,1.1323,0.3747,0.2643
"2018-06-09 00:00:00",0.0965,0.7927,0.6512,0.4837,0.6826,0.6302,0.1403,1.1573
"2018-06-10 00:00:00",0.1324,0.1698,0.2444,0.1462,0.1706,0.176,0.2525,0.9449
"2018-06-11 00:00:00",0.1823,0.1705,0.1364,0.6231,0.119,0.0425,0.5394,0.225
"2018-06-12 00:00:00",0.1678,0.1846,0.1867,1.1494,0.51,0.1905,0.6525,0.1837
"2018-06-13 00:00:00",0.1108,0.3682,0.1371,0.6027,0.5151,0.579,0.1629,0.3265
"2018-06-14 00:00:00",0.1634,0.1458,0.0808,0.4363,0.7795,0.6556,0.557,1.5689
"2018-06-15 00:00:00",0.1983,0.122,0.1509,0.3847,0.1259,0.3064,0.6462,1.177
"2018-06-16 00:00:00",0.6353,0.207,0.2493,0.2795,1.0946,0.2252,0.7307,0.5357
"2018-06-17 00:00:00",0.2392,0.3778,0.8291,1.2173,1.4357,1.1682,0.6191,0.2759
"2018-06-18 00:00:00",0.2335,0.0351,0.7421,1.5898,2.2528,1.3673,0.1877,0.4176
"2018-06-19 00:00:00",0.2569,0.7651,0.5378,1.2969,0.5314,0.9124,0.1009,0.0663
"2018-06-20 00:00:00",0.4995,0.1767,0.234,0.5882,0.7269,0.0825,0.1291,0.31
"2018-06-21 00:00:00",0.6894,0.3826,0.3272,0.0367999999999999,0.5245,0.11,0.4155,0.00549999999999995
"2018-06-22 00:00:00",0.6419,0.1893,0.0752,0.221,0.5807,0.1217,0.1933,0.065
"2018-06-23 00:00:00",0.5606,0.4054,0.1966,0.2665,0.2174,0.1793,0.4842,0.2164
"2018-06-24 00:00:00",0.1889,0.2425,0.2334,0.1012,0.1932,0.5362,0.4495,0.4652
"2018-06-25 00:00:00",0.2153,0.151,0.0992999999999999,0.698,0.4768,0.2673,0.1667,0.5329
"2018-06-26 00:00:00",0.2128,0.2055,0.1461,1.0796,0.4052,0.3676,0.4934,0.4625
"2018-06-27 00:00:00",0.1932,0.174,0.5484,0.3956,1.3171,0.7101,0.2697,0.4734
"2018-06-28 00:00:00",0.1305,0.4099,0.7159,0.1063,2.6532,1.0289,0.5362,0.6975
"2018-06-29 00:00:00",0.3181,1.0578,0.9521,0.6243,0.7621,0.9546,0.3142,0.1867
"2018-06-30 00:00:00",0.3584,0.1114,0.4424,0.6678,0.097,0.3037,0.2119,0.0503000000000001
"2018-07-01 00:00:00",0.1743,0.0568000000000001,0.0475000000000001,0.4263,0.3165,0.1066,0.0586,0.4821
"2018-07-02 00:00:00",0.4566,0.7226,0.305,0.0585,0.2634,0.1239,0.1473,0.3987
"2018-07-03 00:00:00",1.0644,0.9028,0.3433,0.1814,0.2447,0.2729,0.0377000000000001,0.5225
"2018-07-04 00:00:00",0.7406,0.8204,0.3135,0.199,0.3803,0.5782,0.0776,0.6879
"2018-07-05 00:00:00",0.2323,0.5917,0.2116,0.4785,0.7474,1.0988,0.3596,1.0265
"2018-07-06 00:00:00",0.3352,0.0684,0.1364,0.0562,0.6711,0.3261,0.2309,0.6639
"2018-07-07 00:00:00",0.41,0.3345,0.4641,0.1333,0.2971,0.4683,0.5456,0.3279
"2018-07-08 00:00:00",0.3148,0.68,0.7438,0.1896,0.3181,0.2277,0.3585,0.3157
"2018-07-09 00:00:00",0.1872,1.1854,0.5076,0.04,0.4107,0.0625,0.2344,0.3661
"2018-07-10 00:00:00",0.1007,0.2257,0.0202,0.1433,0.0363,0.4799,0.0274,0.216
"2018-07-11 00:00:00",0.1227,0.2685,0.2081,0.4198,0.6612,0.2147,0.2739,0.2283
"2018-07-12 00:00:00",0.2579,0.2168,0.0884,0.0433,0.6454,0.1241,0.3091,0.2155
"2018-07-13 00:00:00",0.2766,0.2568,0.0553,0.3383,0.3364,0.49,0.3334,0.2507
"2018-07-14 00:00:00",0.3613,0.2247,0.3738,0.4107,0.1253,0.9841,0.3839,0.5578
"2018-07-15 00:00:00",0.2663,0.3248,0.4757,0.2669,0.5346,0.9227,0.536,0.5198
"2018-07-16 00:00:00",0.525,0.5386,0.6604,0.7087,1.0151,1.4111,0.1581,1.2596
"2018-07-17 00:00:00",0.2444,0.2716,0.8848,1.0667,1.3491,2.313,0.4825,1.7044
"2018-07-18 00:00:00",0.2088,0.131,0.8048,0.6439,1.1453,1.867,0.5624,1.7571
"2018-07-19 00:00:00",0.3015,0.6651,0.7997,0.1785,0.8254,1.1492,0.3041,0.8828
"2018-07-20 00:00:00",0.792,0.2872,0.1865,0.1074,0.0577,0.1913,0.4925,0.1931
"2018-07-21 00:00:00",0.6053,0.9605,0.0834,0.4125,0.2094,0.9817,0.7559,0.3736
"2018-07-22 00:00:00",0.4137,0.7457,0.2677,0.1909,0.3616,0.902,0.6461,0.2377
"2018-07-23 00:00:00",0.3246,0.4495,0.1104,0.1886,0.4279,0.8932,0.5384,0.3074
"2018-07-24 00:00:00",0.1417,0.1031,0.1339,0.0229,0.3555,0.4008,0.3134,0.2855
"2018-07-25 00:00:00",0.1772,0.0856000000000001,0.4753,0.2537,0.3357,0.3673,0.0506,0.1008
"2018-07-26 00:00:00",0.452,0.1909,0.3374,0.4266,0.7454,0.7609,0.2411,0.425
"2018-07-27 00:00:00",0.3626,0.5362,0.9561,1.4988,1.0192,2.7794,0.2633,1.2569
"2018-07-28 00:00:00",0.5357,0.8389,0.8614,1.0413,1.1945,2.2013,0.0545,1.6608
"2018-07-29 00:00:00",0.5919,0.6679,0.2843,0.7011,0.529,1.18,0.6569,0.9938
"2018-07-30 00:00:00",0.3053,0.4683,0.2677,0.3181,0.0882000000000001,0.1517,1.1709,0.6793
"2018-07-31 00:00:00",0.4361,0.4131,0.2665,0.3616,0.7101,0.6386,1.057,1.2588
"2018-08-01 00:00:00",0.2511,0.1381,0.1109,0.1038,0.7248,0.1049,0.7071,0.2804
"2018-08-02 00:00:00",0.3905,0.1252,0.649,0.388,1.0714,0.4152,0.7663,0.8758
"2018-08-03 00:00:00",0.3294,0.0931999999999999,0.6088,0.3792,0.9752,0.5647,0.3303,1.3587
"2018-08-04 00:00:00",0.2546,0.2294,0.4735,0.0805,0.4997,0.3372,0.1694,0.5222
"2018-08-05 00:00:00",0.4233,0.0833999999999999,0.47,0.2643,0.1521,0.0402,0.2283,0.1806
"2018-08-06 00:00:00",0.551,0.1535,0.5013,0.5202,0.5188,0.3182,0.2732,0.5577
"2018-08-07 00:00:00",0.2004,0.1177,0.2607,0.0594,0.6179,0.6775,0.1095,0.2922
"2018-08-08 00:00:00",0.2818,0.0766,0.3416,0.6061,0.6922,0.3111,1.281,0.2594
"2018-08-09 00:00:00",0.2782,0.4439,0.2337,0.4491,0.3531,0.0536,1.0919,0.3186
"2018-08-10 00:00:00",0.2163,0.5782,0.3947,0.202,0.4082,0.2077,0.6746,0.5319
"2018-08-11 00:00:00",0.1333,0.1953,0.2373,0.5082,0.2121,0.0941,0.9084,0.7204
"2018-08-12 00:00:00",0.1046,0.2004,0.3102,1.1159,0.3018,0.4471,0.6378,0.1933
"2018-08-13 00:00:00",0.2366,0.2715,0.5181,0.7804,0.3722,0.7262,0.6838,0.2879
"2018-08-14 00:00:00",0.4405,0.2521,0.7334,0.159,0.4532,0.5334,0.4782,0.2758
"2018-08-15 00:00:00",0.1238,0.385,0.8833,0.3291,0.6099,0.4273,1.6029,0.3547
"2018-08-16 00:00:00",0.3403,0.1042,0.8024,0.0736,0.5335,1.2584,0.6686,0.9825
"2018-08-17 00:00:00",0.8731,0.1645,0.9916,0.1478,1.394,1.2667,0.7226,1.3395
"2018-08-18 00:00:00",0.6951,0.0734999999999999,0.8928,0.2749,1.5404,0.6333,0.7361,0.6619
"2018-08-19 00:00:00",0.6528,0.3464,0.648,0.2696,1.1145,0.5609,0.3534,0.5162
"2018-08-20 00:00:00",0.2844,0.4512,0.052,0.5044,1.1544,0.484,0.4295,0.2213
"2018-08-21 00:00:00",0.2216,0.61,0.3364,0.4278,0.7162,0.4116,0.9029,0.1504
"2018-08-22 00:00:00",0.2396,0.2719,0.1608,0.6615,0.4391,0.4292,0.429,0.479
"2018-08-23 00:00:00",0.1947,0.2869,0.1933,0.7134,0.0790000000000001,0.0769,0.2601,0.1306
"2018-08-24 00:00:00",0.1296,0.0971,0.1305,0.1008,0.0782,0.2711,0.6405,0.9265
"2018-08-25 00:00:00",0.079,0.1833,0.5949,0.3385,0.1353,0.345,1.0655,0.7726
"2018-08-26 00:00:00",0.0871,0.2408,0.9293,0.4681,0.4434,0.8735,1.0489,0.3739
"2018-08-27 00:00:00",0.1149,0.0858,1.2356,0.3458,0.8532,1.1702,1.7014,0.2304
"2018-08-28 00:00:00",0.2064,0.5115,1.0582,0.2412,0.6947,0.6604,2.7022,0.5934
"2018-08-29 00:00:00",0.3755,0.5689,0.7033,0.3689,0.3062,0.8448,2.3025,0.3137
"2018-08-30 00:00:00",0.1517,1.0097,0.6141,0.7522,1.2148,0.5959,1.6735,1.2378
"2018-08-31 00:00:00",0.6488,0.5109,0.4865,0.8455,1.4057,0.297,1.4991,1.5211
"2018-09-01 00:00:00",0.6495,0.1717,0.2056,0.7589,1.2344,0.4181,0.4565,1.7239
"2018-09-02 00:00:00",0.4354,0.2081,0.2827,0.603,0.7919,0.545,0.5314,0.7629
"2018-09-03 00:00:00",0.3753,0.5403,0.3493,0.1508,0.2264,0.7932,1.0284,0.6018
"2018-09-04 00:00:00",0.382,0.134,0.1988,0.1018,0.2424,0.5915,1.5152,0.429
"2018-09-05 00:00:00",0.4898,0.4675,0.7345,0.4738,0.185,0.5972,1.4196,0.7632
"2018-09-06 00:00:00",0.4445,0.1553,0.1967,0.2529,0.2617,0.651,0.3995,0.7363
"2018-09-07 00:00:00",0.2541,0.0450999999999999,0.3002,0.3684,0.4678,0.4291,1.5781,0.6786
"2018-09-08 00:00:00",0.2556,0.0796,0.1028,0.2177,0.2439,0.6996,1.9373,1.1578
"2018-09-09 00:00:00",0.1438,0.1417,0.314,0.1173,0.0982,0.5734,1.9063,1.8109
"2018-09-10 00:00:00",0.3366,0.3773,0.2967,0.4798,0.0487,0.4525,2.419,0.7885
"2018-09-11 00:00:00",0.13,0.5787,0.1399,0.8619,0.0603,0.1594,2.3638,0.3354
"2018-09-12 00:00:00",0.0259,0.3383,0.1126,0.7255,0.2264,0.3198,1.9543,0.4089
"2018-09-13 00:00:00",0.2453,0.0358,0.6633,0.6507,0.0418,0.8603,1.9794,0.5762
"2018-09-14 00:00:00",0.6419,0.1101,0.4134,0.4874,0.1322,0.7181,1.4937,1.4041
"2018-09-15 00:00:00",0.6398,0.0385,0.3249,0.2986,0.151,0.2171,0.476,0.2358
"2018-09-16 00:00:00",0.8742,0.5019,0.562,0.0945999999999999,0.8392,0.2626,0.4213,0.984
"2018-09-17 00:00:00",0.6396,0.9744,0.5536,0.0737,0.9919,0.5144,0.8708,1.4598
"2018-09-18 00:00:00",0.3915,0.419,0.0723999999999999,0.2941,0.5413,0.4175,0.8185,0.9371
"2018-09-19 00:00:00",0.2308,0.125,0.2546,0.404,0.1036,0.1856,1.2854,1.3459
"2018-09-20 00:00:00",0.1029,0.1017,0.4674,0.5727,0.171,0.1382,0.8882,0.4666
"2018-09-21 00:00:00",0.2874,0.2347,0.8291,0.4484,0.1495,0.3385,0.8343,1.0424
"2018-09-22 00:00:00",0.7219,0.2056,0.4597,0.4409,0.0924,0.1634,1.975,0.5627
"2018-09-23 00:00:00",0.4581,0.2317,0.2405,0.6094,0.1362,0.2217,2.489,0.3849
"2018-09-24 00:00:00",0.1047,0.1711,0.2263,0.8278,0.096,0.4701,2.8189,0.2558
"2018-09-25 00:00:00",0.0922,0.1754,0.4795,0.7555,0.2187,0.469,1.871,0.2406
"2018-09-26 00:00:00",0.6722,0.2792,0.7782,0.4678,0.4496,0.3799,1.9919,0.7447
"2018-09-27 00:00:00",0.5783,0.1281,0.6864,0.0966,0.5747,0.1795,1.8357,0.3823
"2018-09-28 00:00:00",0.6133,0.3251,1.0541,0.3532,0.6926,0.7439,1.3229,0.4896
"2018-09-29 00:00:00",0.751,0.2147,0.763,0.0696,0.3365,0.5494,0.6451,0.2474
"2018-09-30 00:00:00",0.7648,0.4239,0.4065,0.0483999999999999,0.1924,0.3261,0.4359,0.9751
"2018-10-01 00:00:00",0.1814,0.7232,0.0838,0.2477,0.493,0.1051,0.2892,1.7018
"2018-10-02 00:00:00",0.1807,0.5581,0.4345,0.5467,0.4514,0.1892,0.6831,0.8458
"2018-10-03 00:00:00",0.3276,0.1575,0.6397,0.8261,0.6755,0.229,1.2527,0.9928
